id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
89005802-be6c-448a-8569-d586e4965bd1,Lead Software Developer – Full Stack (Python) – North America (Remote),Ignite Talent Solutions,"Waterloo, IA (Remote)","waterloo, ia (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T5RG66L45VF2P1G1Q,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:04.117764,,
3d1a6640-cdee-468b-866e-98657925fb44,"REMOTE Lead Frontend Engineer - WebGL, GIS",CyberCoders,"Beverly Hills, CA (Remote)","beverly hills, ca (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S7YD6ZRD0CH7LYFTP,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:09.778173,,
e6dd69bf-289b-4924-8051-a47e793bb6b5,"REMOTE Lead Frontend Engineer - WebGL, GIS",CyberCoders,"Santa Monica, CA (Remote)","santa monica, ca (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P3B26HXDP62BQ955P,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:15.510830,,
95a8b489-a7f6-4cfc-8192-8f481db02f47,Software Development Engineer - REMOTE (Full-stack) with Security Clearance,Codescratch LLC,"Fort Meade, MD (Remote)","fort meade, md (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P1156G7K8H1W9T746,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:21.158634,,
b8f6ee04-1879-4f35-9524-007fa0da1043,Senior Application Programmer (Lead),Abacus Service Corporation.,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V4KG6C53N8QQ2XRXG,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:26.860503,,
38c00d22-5ae6-4fc6-9b75-5faaa56d2e87,Full Stack Java/Angular Developer,Alignity,"Work From Home, FL (Remote)","work from home, fl (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3M72474GGDP7X0T245,False,angular developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:46.243848,,
5b17934e-45ab-496b-99ef-985314eba01b,Programmer Analyst 6 - Senior Angular Developer,My3Tech Inc,"Work From Home, MI (Remote)","work from home, mi (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3N5KN65X2R0B0WDXJ9,False,angular developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:51.923606,,
05572076-4a4a-4a5c-86a3-a68afb1997af,Angular v17 Developer,Saxon Global,"Work From Home, IL (Remote)","work from home, il (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T1YJ71KNX5ZFFZQ9X,False,angular developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:16:57.597142,,
1d7e1d55-9099-4b05-83cf-c30973431809,Sr. .NET & Angular Architect / Developer / LEAD / SME,Avtech solution,"Work From Home, PA (Remote)","work from home, pa (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3N8BS6GTV2Y5743JGM,False,angular developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:17:03.320529,,
00ab9967-a360-4bce-9896-febf254ad62d,Senior Full Stack Angular Developer,Blue Fish Technologies Inc,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3R2LZ5Z54198P2BMQY,False,angular developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:17:08.992861,,
