id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
21b39976-ee2e-4d0c-8df1-bb6f6b864b82,"REMOTE Lead Frontend Engineer - WebGL, GIS",CyberCoders,"Santa Monica, CA (Remote)","santa monica, ca (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P3B26HXDP62BQ955P,False,vue.js developer,[],{},0,new,,2025-07-16 20:30:07.339143,,
d3895b3d-58a8-4325-ab1f-88fab44254cc,Software Development Engineer - REMOTE (Full-stack) with Security Clearance,Codescratch LLC,"Fort Meade, MD (Remote)","fort meade, md (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P1156G7K8H1W9T746,False,vue.js developer,[],{},0,new,,2025-07-16 20:30:11.948615,,
2db630b3-0e21-47a8-991c-9603ac18afea,Senior Application Programmer (Lead),Abacus Service Corporation.,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V4KG6C53N8QQ2XRXG,False,vue.js developer,[],{},0,new,,2025-07-16 20:30:16.639897,,
d90eb2cb-5e21-46d7-883c-c59e029ab562,Full Stack Java/Angular Developer,Alignity,"Work From Home, FL (Remote)","work from home, fl (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M72474GGDP7X0T245,False,angular developer,[],{},0,new,,2025-07-16 20:30:29.410887,,
12db8e2b-2373-45ae-9495-85744d5862ed,Programmer Analyst 6 - Senior Angular Developer,My3Tech Inc,"Work From Home, MI (Remote)","work from home, mi (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N5KN65X2R0B0WDXJ9,False,angular developer,[],{},0,new,,2025-07-16 20:30:34.165226,,
ba2966f9-b922-4223-95a4-48b5343e66cc,Angular v17 Developer,Saxon Global,"Work From Home, IL (Remote)","work from home, il (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T1YJ71KNX5ZFFZQ9X,False,angular developer,[],{},0,new,,2025-07-16 20:30:38.891141,,
c8bc3d9f-8d9e-4afb-9bb7-b11170e96279,Sr. .NET & Angular Architect / Developer / LEAD / SME,Avtech solution,"Work From Home, PA (Remote)","work from home, pa (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N8BS6GTV2Y5743JGM,False,angular developer,[],{},0,new,,2025-07-16 20:30:43.584151,,
089d1ac7-3f19-4c34-929c-4acd8f0e5140,Senior Full Stack Angular Developer,Blue Fish Technologies Inc,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R2LZ5Z54198P2BMQY,False,angular developer,[],{},0,new,,2025-07-16 20:30:48.261346,,
9e9aec8e-5fbd-4bcc-b753-d0fbda018ebc,Web Developer (Angular),Vorkis LLC,"Work From Home, NY (Remote)","work from home, ny (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3W4X06Q4BMFYSKDD7F,False,angular developer,[],{},0,new,,2025-07-16 20:30:53.050968,,
4d47af6d-c851-490d-bfa3-97138099f0ae,Sr. .NET Developer w/Angular and SQL (Remote),NTT DATA North America,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P74P73TX93TS4JH67,False,angular developer,[],{},0,new,,2025-07-16 20:30:57.847962,,
c603b680-eed6-40b5-8b4d-9b1941c21486,Senior Angular/ .Net developer,CyberTec,"Work From Home, NY (Remote)","work from home, ny (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3W0WD6C7T4WTRW84HJ,False,angular developer,[],{},0,new,,2025-07-16 20:31:02.597317,,
b41125b4-7de4-48f2-9867-8e91bcbe3d98,Front End Angular Developer,STAND 8,"New York, NY (Remote)","new york, ny (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3Q6PS67VT99HQSKP9D,False,angular developer,[],{},0,new,,2025-07-16 20:31:07.279582,,
839739ad-01f7-4639-b9df-9a8f2cf08e1f,"Camstar Developer (.NET, C#, Angular)","CTG, Inc.",USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T4CT66S18N78198NN,False,angular developer,[],{},0,new,,2025-07-16 20:31:11.982459,,
00aabe70-ee12-4561-ba05-b1817318432e,Sr .NET Developer w/Angular (Remote),NTT America,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R7X6778VXX7CXZZ9F,False,angular developer,[],{},0,new,,2025-07-16 20:31:16.793176,,
9aa417e3-5454-4265-902d-d5e25551aecf,Full Stack developer .NET + Angular (REMOTE),NTT America,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V87Y5YYMYCQ0PWJBP,False,angular developer,[],{},0,new,,2025-07-16 20:31:21.541367,,
